Date,Rainfall_mm,Barangay,Static_Score,Rain_3Day_Sum
16/08/2023,4.77,Amaya,0.404202719,14.48
17/08/2023,5.77,Amaya,0.404202719,16.45
18/08/2023,5.14,Amaya,0.404202719,15.68
19/08/2023,2.3,Amaya,0.404202719,13.21
20/08/2023,2.33,Amaya,0.404202719,9.77
21/08/2023,3.93,Amaya,0.404202719,8.56
22/08/2023,13.58,Amaya,0.404202719,19.84
23/08/2023,9.02,Amaya,0.404202719,26.53
24/08/2023,8.17,Amaya,0.404202719,30.77
25/08/2023,6.87,Amaya,0.404202719,24.06
26/08/2023,19.95,Amaya,0.404202719,34.99
27/08/2023,35.14,Amaya,0.404202719,61.96
28/08/2023,15.1,Amaya,0.404202719,70.19
29/08/2023,12.5,Amaya,0.404202719,62.74
30/08/2023,25.6,Amaya,0.404202719,53.2
31/08/2023,21.36,Amaya,0.404202719,59.46
01/09/2023,20.39,Amaya,0.404202719,67.35
02/09/2023,24.2,Amaya,0.404202719,65.95
03/09/2023,22.47,Amaya,0.404202719,67.06
04/09/2023,13.68,Amaya,0.404202719,60.35
05/09/2023,11.99,Amaya,0.404202719,48.14
06/09/2023,5.23,Amaya,0.404202719,30.9
07/09/2023,4.23,Amaya,0.404202719,21.45
08/09/2023,3.35,Amaya,0.404202719,12.81
09/09/2023,2.49,Amaya,0.404202719,10.07
10/09/2023,4.42,Amaya,0.404202719,10.26
11/09/2023,2.97,Amaya,0.404202719,9.88
12/09/2023,6.09,Amaya,0.404202719,13.48
13/09/2023,9.25,Amaya,0.404202719,18.31
14/09/2023,9.73,Amaya,0.404202719,25.07
15/09/2023,7.94,Amaya,0.404202719,26.92
16/09/2023,16.57,Amaya,0.404202719,34.24
17/09/2023,7.11,Amaya,0.404202719,31.62
18/09/2023,8.12,Amaya,0.404202719,31.8
19/09/2023,3.26,Amaya,0.404202719,18.49
20/09/2023,3.16,Amaya,0.404202719,14.54
21/09/2023,4.67,Amaya,0.404202719,11.09
22/09/2023,9.56,Amaya,0.404202719,17.39
23/09/2023,59.9,Amaya,0.404202719,74.13
24/09/2023,3.34,Amaya,0.404202719,72.8
25/09/2023,10.45,Amaya,0.404202719,73.69
26/09/2023,7.05,Amaya,0.404202719,20.84
27/09/2023,4.57,Amaya,0.404202719,22.07
28/09/2023,9.54,Amaya,0.404202719,21.16
29/09/2023,2.82,Amaya,0.404202719,16.93
30/09/2023,4.13,Amaya,0.404202719,16.49
01/10/2023,3.89,Amaya,0.404202719,10.84
02/10/2023,12.45,Amaya,0.404202719,20.47
03/10/2023,19.34,Amaya,0.404202719,35.68
04/10/2023,17.88,Amaya,0.404202719,49.67
05/10/2023,25.96,Amaya,0.404202719,63.18
06/10/2023,8.07,Amaya,0.404202719,51.91
07/10/2023,0.51,Amaya,0.404202719,34.54
08/10/2023,0.88,Amaya,0.404202719,9.46
09/10/2023,3.91,Amaya,0.404202719,5.3
10/10/2023,4.03,Amaya,0.404202719,8.82
11/10/2023,7.94,Amaya,0.404202719,15.88
12/10/2023,5.36,Amaya,0.404202719,17.33
13/10/2023,1.19,Amaya,0.404202719,14.49
14/10/2023,2.8,Amaya,0.404202719,9.35
15/10/2023,6.71,Amaya,0.404202719,10.7
16/10/2023,12.75,Amaya,0.404202719,22.26
17/10/2023,3.94,Amaya,0.404202719,23.4
18/10/2023,5.91,Amaya,0.404202719,22.6
19/10/2023,6,Amaya,0.404202719,15.85
20/10/2023,9.26,Amaya,0.404202719,21.17
21/10/2023,6.66,Amaya,0.404202719,21.92
22/10/2023,7.24,Amaya,0.404202719,23.16
23/10/2023,4.61,Amaya,0.404202719,18.51
24/10/2023,4.66,Amaya,0.404202719,16.51
25/10/2023,2.25,Amaya,0.404202719,11.52
26/10/2023,0.56,Amaya,0.404202719,7.47
27/10/2023,3.87,Amaya,0.404202719,6.68
28/10/2023,3.73,Amaya,0.404202719,8.16
29/10/2023,1.47,Amaya,0.404202719,9.07
30/10/2023,0.5,Amaya,0.404202719,5.7
31/10/2023,0.44,Amaya,0.404202719,2.41
01/11/2023,4.57,Amaya,0.404202719,5.51
02/11/2023,8.03,Amaya,0.404202719,13.04
03/11/2023,4.86,Amaya,0.404202719,17.46
04/11/2023,3.2,Amaya,0.404202719,16.09
05/11/2023,4.52,Amaya,0.404202719,12.58
06/11/2023,2.93,Amaya,0.404202719,10.65
07/11/2023,3.02,Amaya,0.404202719,10.47
08/11/2023,7.99,Amaya,0.404202719,13.94
09/11/2023,0.98,Amaya,0.404202719,11.99
10/11/2023,0.92,Amaya,0.404202719,9.89
11/11/2023,4.95,Amaya,0.404202719,6.85
12/11/2023,3.54,Amaya,0.404202719,9.41
13/11/2023,2.84,Amaya,0.404202719,11.33
14/11/2023,1.7,Amaya,0.404202719,8.08
15/11/2023,7.72,Amaya,0.404202719,12.26
16/11/2023,0.83,Amaya,0.404202719,10.25
17/11/2023,0.04,Amaya,0.404202719,8.59
18/11/2023,0.27,Amaya,0.404202719,1.14
19/11/2023,0.05,Amaya,0.404202719,0.36
20/11/2023,0.41,Amaya,0.404202719,0.73
21/11/2023,0.16,Amaya,0.404202719,0.62
22/11/2023,0.08,Amaya,0.404202719,0.65
23/11/2023,6.45,Amaya,0.404202719,6.69
24/11/2023,9.72,Amaya,0.404202719,16.25
25/11/2023,9.73,Amaya,0.404202719,25.9
26/11/2023,3.83,Amaya,0.404202719,23.28
27/11/2023,1.9,Amaya,0.404202719,15.46
28/11/2023,4.13,Amaya,0.404202719,9.86
29/11/2023,3.9,Amaya,0.404202719,9.93
30/11/2023,1.73,Amaya,0.404202719,9.76
01/12/2023,2,Amaya,0.404202719,7.63
02/12/2023,2.32,Amaya,0.404202719,6.05
03/12/2023,2.99,Amaya,0.404202719,7.31
04/12/2023,0.61,Amaya,0.404202719,5.92
05/12/2023,1.47,Amaya,0.404202719,5.07
06/12/2023,4.81,Amaya,0.404202719,6.89
07/12/2023,7.45,Amaya,0.404202719,13.73
08/12/2023,0.31,Amaya,0.404202719,12.57
09/12/2023,0.07,Amaya,0.404202719,7.83
10/12/2023,0.23,Amaya,0.404202719,0.61
11/12/2023,0.17,Amaya,0.404202719,0.47
12/12/2023,0.37,Amaya,0.404202719,0.77
13/12/2023,0.39,Amaya,0.404202719,0.93
14/12/2023,1.98,Amaya,0.404202719,2.74
15/12/2023,6.25,Amaya,0.404202719,8.62
16/12/2023,2.3,Amaya,0.404202719,10.53
17/12/2023,0.78,Amaya,0.404202719,9.33
18/12/2023,3.45,Amaya,0.404202719,6.53
19/12/2023,6.28,Amaya,0.404202719,10.51
20/12/2023,2.75,Amaya,0.404202719,12.48
21/12/2023,6.73,Amaya,0.404202719,15.76
22/12/2023,8.47,Amaya,0.404202719,17.95
23/12/2023,2.01,Amaya,0.404202719,17.21
24/12/2023,2.5,Amaya,0.404202719,12.98
25/12/2023,1.18,Amaya,0.404202719,5.69
26/12/2023,3.23,Amaya,0.404202719,6.91
27/12/2023,0.79,Amaya,0.404202719,5.2
28/12/2023,2.15,Amaya,0.404202719,6.17
29/12/2023,0.34,Amaya,0.404202719,3.28
30/12/2023,0.66,Amaya,0.404202719,3.15
31/12/2023,1.7,Amaya,0.404202719,2.7
01/01/2024,2.22,Amaya,0.404202719,4.58
02/01/2024,0.72,Amaya,0.404202719,4.64
03/01/2024,0.38,Amaya,0.404202719,3.32
04/01/2024,0.29,Amaya,0.404202719,1.39
05/01/2024,0.16,Amaya,0.404202719,0.83
06/01/2024,0.07,Amaya,0.404202719,0.52
07/01/2024,0.05,Amaya,0.404202719,0.28
08/01/2024,1.35,Amaya,0.404202719,1.47
09/01/2024,1.73,Amaya,0.404202719,3.13
10/01/2024,1.23,Amaya,0.404202719,4.31
11/01/2024,0.36,Amaya,0.404202719,3.32
12/01/2024,0.19,Amaya,0.404202719,1.78
13/01/2024,0.11,Amaya,0.404202719,0.66
14/01/2024,0.23,Amaya,0.404202719,0.53
15/01/2024,0.27,Amaya,0.404202719,0.61
16/01/2024,0.37,Amaya,0.404202719,0.87
17/01/2024,0.13,Amaya,0.404202719,0.77
18/01/2024,0.17,Amaya,0.404202719,0.67
19/01/2024,0.95,Amaya,0.404202719,1.25
20/01/2024,0.96,Amaya,0.404202719,2.08
21/01/2024,0.17,Amaya,0.404202719,2.08
22/01/2024,0.76,Amaya,0.404202719,1.89
23/01/2024,2.49,Amaya,0.404202719,3.42
24/01/2024,1.79,Amaya,0.404202719,5.04
25/01/2024,0.31,Amaya,0.404202719,4.59
26/01/2024,0.04,Amaya,0.404202719,2.14
27/01/2024,0.03,Amaya,0.404202719,0.38
28/01/2024,0.1,Amaya,0.404202719,0.17
29/01/2024,0.18,Amaya,0.404202719,0.31
30/01/2024,0.16,Amaya,0.404202719,0.44
31/01/2024,0.17,Amaya,0.404202719,0.51
01/02/2024,0.29,Amaya,0.404202719,0.62
02/02/2024,0.23,Amaya,0.404202719,0.69
03/02/2024,0.97,Amaya,0.404202719,1.49
04/02/2024,0.03,Amaya,0.404202719,1.23
05/02/2024,0.17,Amaya,0.404202719,1.17
06/02/2024,0.03,Amaya,0.404202719,0.23
07/02/2024,0.04,Amaya,0.404202719,0.24
08/02/2024,0.08,Amaya,0.404202719,0.15
09/02/2024,0.11,Amaya,0.404202719,0.23
10/02/2024,0.19,Amaya,0.404202719,0.38
11/02/2024,0.08,Amaya,0.404202719,0.38
12/02/2024,0.06,Amaya,0.404202719,0.33
13/02/2024,0.25,Amaya,0.404202719,0.39
14/02/2024,0.13,Amaya,0.404202719,0.44
15/02/2024,0.15,Amaya,0.404202719,0.53
16/02/2024,0.07,Amaya,0.404202719,0.35
17/02/2024,0.07,Amaya,0.404202719,0.29
18/02/2024,0.01,Amaya,0.404202719,0.15
19/02/2024,0.01,Amaya,0.404202719,0.09
20/02/2024,0,Amaya,0.404202719,0.02
21/02/2024,0.02,Amaya,0.404202719,0.03
22/02/2024,0.1,Amaya,0.404202719,0.12
23/02/2024,0.17,Amaya,0.404202719,0.29
24/02/2024,0.95,Amaya,0.404202719,1.22
25/02/2024,1.39,Amaya,0.404202719,2.51
26/02/2024,0.03,Amaya,0.404202719,2.37
27/02/2024,0.02,Amaya,0.404202719,1.44
28/02/2024,0.01,Amaya,0.404202719,0.06
29/02/2024,0.01,Amaya,0.404202719,0.04
01/03/2024,0.01,Amaya,0.404202719,0.03
02/03/2024,0.01,Amaya,0.404202719,0.03
03/03/2024,0,Amaya,0.404202719,0.02
04/03/2024,0.05,Amaya,0.404202719,0.06
05/03/2024,0.05,Amaya,0.404202719,0.1
06/03/2024,0,Amaya,0.404202719,0.1
07/03/2024,0.01,Amaya,0.404202719,0.06
08/03/2024,0.19,Amaya,0.404202719,0.2
09/03/2024,1.03,Amaya,0.404202719,1.23
10/03/2024,0.17,Amaya,0.404202719,1.39
11/03/2024,0.51,Amaya,0.404202719,1.71
12/03/2024,0.42,Amaya,0.404202719,1.1
13/03/2024,4.09,Amaya,0.404202719,5.02
14/03/2024,0.33,Amaya,0.404202719,4.84
15/03/2024,0.47,Amaya,0.404202719,4.89
16/03/2024,0.62,Amaya,0.404202719,1.42
17/03/2024,0.77,Amaya,0.404202719,1.86
18/03/2024,1.65,Amaya,0.404202719,3.04
19/03/2024,5.78,Amaya,0.404202719,8.2
20/03/2024,1.46,Amaya,0.404202719,8.89
21/03/2024,0.74,Amaya,0.404202719,7.98
22/03/2024,0.26,Amaya,0.404202719,2.46
23/03/2024,0.37,Amaya,0.404202719,1.37
24/03/2024,0.01,Amaya,0.404202719,0.64
25/03/2024,0,Amaya,0.404202719,0.38
26/03/2024,0.54,Amaya,0.404202719,0.55
27/03/2024,5.85,Amaya,0.404202719,6.39
28/03/2024,3.13,Amaya,0.404202719,9.52
29/03/2024,3.46,Amaya,0.404202719,12.44
30/03/2024,0.17,Amaya,0.404202719,6.76
31/03/2024,0,Amaya,0.404202719,3.63
01/04/2024,0.07,Amaya,0.404202719,0.24
02/04/2024,0.04,Amaya,0.404202719,0.11
03/04/2024,0.02,Amaya,0.404202719,0.13
04/04/2024,0.11,Amaya,0.404202719,0.17
05/04/2024,0.12,Amaya,0.404202719,0.25
06/04/2024,0.06,Amaya,0.404202719,0.29
07/04/2024,0.06,Amaya,0.404202719,0.24
08/04/2024,0.01,Amaya,0.404202719,0.13
09/04/2024,0.02,Amaya,0.404202719,0.09
10/04/2024,0.04,Amaya,0.404202719,0.07
11/04/2024,0.19,Amaya,0.404202719,0.25
12/04/2024,0.06,Amaya,0.404202719,0.29
13/04/2024,0.04,Amaya,0.404202719,0.29
14/04/2024,0.17,Amaya,0.404202719,0.27
15/04/2024,0.09,Amaya,0.404202719,0.3
16/04/2024,0,Amaya,0.404202719,0.26
17/04/2024,0,Amaya,0.404202719,0.09
18/04/2024,0,Amaya,0.404202719,0
19/04/2024,0.01,Amaya,0.404202719,0.01
20/04/2024,0.09,Amaya,0.404202719,0.1
21/04/2024,0.42,Amaya,0.404202719,0.52
22/04/2024,0.4,Amaya,0.404202719,0.91
23/04/2024,4.07,Amaya,0.404202719,4.89
24/04/2024,4.06,Amaya,0.404202719,8.53
25/04/2024,3.48,Amaya,0.404202719,11.61
26/04/2024,0.34,Amaya,0.404202719,7.88
27/04/2024,0.02,Amaya,0.404202719,3.84
28/04/2024,0.16,Amaya,0.404202719,0.52
29/04/2024,0.16,Amaya,0.404202719,0.34
30/04/2024,0.03,Amaya,0.404202719,0.35
01/05/2024,0.84,Amaya,0.404202719,1.03
02/05/2024,0.13,Amaya,0.404202719,1
03/05/2024,0,Amaya,0.404202719,0.97
04/05/2024,0.11,Amaya,0.404202719,0.24
05/05/2024,0.08,Amaya,0.404202719,0.19
06/05/2024,1.68,Amaya,0.404202719,1.87
07/05/2024,0.5,Amaya,0.404202719,2.26
08/05/2024,0.56,Amaya,0.404202719,2.74
09/05/2024,0.5,Amaya,0.404202719,1.56
10/05/2024,2.49,Amaya,0.404202719,3.55
11/05/2024,0.5,Amaya,0.404202719,3.49
12/05/2024,1.79,Amaya,0.404202719,4.78
13/05/2024,6.38,Amaya,0.404202719,8.67
14/05/2024,6.38,Amaya,0.404202719,14.55
15/05/2024,2.76,Amaya,0.404202719,15.52
16/05/2024,2.62,Amaya,0.404202719,11.76
17/05/2024,2.66,Amaya,0.404202719,8.04
18/05/2024,5.28,Amaya,0.404202719,10.56
19/05/2024,3.68,Amaya,0.404202719,11.62
20/05/2024,3.83,Amaya,0.404202719,12.79
21/05/2024,2.15,Amaya,0.404202719,9.66
22/05/2024,3.48,Amaya,0.404202719,9.46
23/05/2024,1.07,Amaya,0.404202719,6.7
24/05/2024,4.24,Amaya,0.404202719,8.79
25/05/2024,7.34,Amaya,0.404202719,12.65
26/05/2024,40,Amaya,0.404202719,51.58
27/05/2024,5.6,Amaya,0.404202719,52.94
28/05/2024,4.71,Amaya,0.404202719,50.31
29/05/2024,58.88,Amaya,0.404202719,69.19
30/05/2024,7.76,Amaya,0.404202719,71.35
31/05/2024,1.66,Amaya,0.404202719,68.3
01/06/2024,1.82,Amaya,0.404202719,11.24
02/06/2024,3.91,Amaya,0.404202719,7.39
03/06/2024,8.2,Amaya,0.404202719,13.93
04/06/2024,3.09,Amaya,0.404202719,15.2
05/06/2024,9.02,Amaya,0.404202719,20.31
06/06/2024,10.62,Amaya,0.404202719,22.73
07/06/2024,7.46,Amaya,0.404202719,27.1
08/06/2024,5.37,Amaya,0.404202719,23.45
09/06/2024,7.18,Amaya,0.404202719,20.01
10/06/2024,5.68,Amaya,0.404202719,18.23
11/06/2024,4.52,Amaya,0.404202719,17.38
12/06/2024,2.45,Amaya,0.404202719,12.65
13/06/2024,1.27,Amaya,0.404202719,8.24
14/06/2024,6.95,Amaya,0.404202719,10.67
15/06/2024,5.63,Amaya,0.404202719,13.85
16/06/2024,23.28,Amaya,0.404202719,35.86
17/06/2024,5.65,Amaya,0.404202719,34.56
18/06/2024,9.49,Amaya,0.404202719,38.42
19/06/2024,8.85,Amaya,0.404202719,23.99
20/06/2024,7.13,Amaya,0.404202719,25.47
21/06/2024,32.56,Amaya,0.404202719,48.54
22/06/2024,5.28,Amaya,0.404202719,44.97
23/06/2024,10.02,Amaya,0.404202719,47.86
24/06/2024,15.58,Amaya,0.404202719,30.88
25/06/2024,6.97,Amaya,0.404202719,32.57
26/06/2024,6.05,Amaya,0.404202719,28.6
27/06/2024,5.18,Amaya,0.404202719,18.2
28/06/2024,3.96,Amaya,0.404202719,15.19
29/06/2024,3.67,Amaya,0.404202719,12.81
30/06/2024,7.9,Amaya,0.404202719,15.53
01/07/2024,11.02,Amaya,0.404202719,22.59
02/07/2024,7.23,Amaya,0.404202719,26.15
03/07/2024,9.08,Amaya,0.404202719,27.33
04/07/2024,12.17,Amaya,0.404202719,28.48
05/07/2024,12.28,Amaya,0.404202719,33.53
06/07/2024,7.96,Amaya,0.404202719,32.41
07/07/2024,7.86,Amaya,0.404202719,28.1
08/07/2024,16.72,Amaya,0.404202719,32.54
09/07/2024,18.82,Amaya,0.404202719,43.4
10/07/2024,32.39,Amaya,0.404202719,67.93
11/07/2024,4.66,Amaya,0.404202719,55.87
12/07/2024,7.49,Amaya,0.404202719,44.54
13/07/2024,8.15,Amaya,0.404202719,20.3
14/07/2024,11.52,Amaya,0.404202719,27.16
15/07/2024,18.13,Amaya,0.404202719,37.8
16/07/2024,6.17,Amaya,0.404202719,35.82
17/07/2024,4.16,Amaya,0.404202719,28.46
18/07/2024,32.71,Amaya,0.404202719,43.04
19/07/2024,8.56,Amaya,0.404202719,45.43
20/07/2024,11.68,Amaya,0.404202719,52.95
21/07/2024,19.47,Amaya,0.404202719,39.71
22/07/2024,86.15,Amaya,0.404202719,117.3
23/07/2024,173.78,Amaya,0.404202719,279.4
24/07/2024,47.33,Amaya,0.404202719,307.26
25/07/2024,29.11,Amaya,0.404202719,250.22
26/07/2024,6.84,Amaya,0.404202719,83.28
27/07/2024,7.63,Amaya,0.404202719,43.58
28/07/2024,17.51,Amaya,0.404202719,31.98
29/07/2024,13.23,Amaya,0.404202719,38.37
30/07/2024,2.72,Amaya,0.404202719,33.46
31/07/2024,3.84,Amaya,0.404202719,19.79
01/08/2024,7.37,Amaya,0.404202719,13.93
02/08/2024,3.75,Amaya,0.404202719,14.96
03/08/2024,7.77,Amaya,0.404202719,18.89
04/08/2024,13.1,Amaya,0.404202719,24.62
05/08/2024,30.57,Amaya,0.404202719,51.44
06/08/2024,8.71,Amaya,0.404202719,52.38
07/08/2024,11.16,Amaya,0.404202719,50.44
08/08/2024,11.46,Amaya,0.404202719,31.33
09/08/2024,6.54,Amaya,0.404202719,29.16
10/08/2024,10.25,Amaya,0.404202719,28.25
11/08/2024,2.8,Amaya,0.404202719,19.59
12/08/2024,1.51,Amaya,0.404202719,14.56
13/08/2024,2.97,Amaya,0.404202719,7.28
14/08/2024,3.5,Amaya,0.404202719,7.98
15/08/2024,1.15,Amaya,0.404202719,7.62
16/08/2024,1.68,Amaya,0.404202719,6.33
17/08/2024,1.62,Amaya,0.404202719,4.45
18/08/2024,4.45,Amaya,0.404202719,7.75
19/08/2024,8.98,Amaya,0.404202719,15.05
20/08/2024,7.56,Amaya,0.404202719,20.99
21/08/2024,9.34,Amaya,0.404202719,25.88
22/08/2024,4.84,Amaya,0.404202719,21.74
23/08/2024,8.03,Amaya,0.404202719,22.21
24/08/2024,12.88,Amaya,0.404202719,25.75
25/08/2024,11.51,Amaya,0.404202719,32.42
26/08/2024,38.49,Amaya,0.404202719,62.88
27/08/2024,32.74,Amaya,0.404202719,82.74
28/08/2024,24.38,Amaya,0.404202719,95.61
29/08/2024,17.73,Amaya,0.404202719,74.85
30/08/2024,11.05,Amaya,0.404202719,53.16
31/08/2024,7.79,Amaya,0.404202719,36.57
01/09/2024,27.83,Amaya,0.404202719,46.67
02/09/2024,96.71,Amaya,0.404202719,132.33
03/09/2024,24.87,Amaya,0.404202719,149.41
04/09/2024,78.65,Amaya,0.404202719,200.23
05/09/2024,36.43,Amaya,0.404202719,139.95
06/09/2024,16.64,Amaya,0.404202719,131.72
07/09/2024,4.64,Amaya,0.404202719,57.71
08/09/2024,6.24,Amaya,0.404202719,27.52
09/09/2024,3.16,Amaya,0.404202719,14.04
10/09/2024,5.5,Amaya,0.404202719,14.9
11/09/2024,9.35,Amaya,0.404202719,18.01
12/09/2024,14.19,Amaya,0.404202719,29.04
13/09/2024,10.7,Amaya,0.404202719,34.24
14/09/2024,11.8,Amaya,0.404202719,36.69
15/09/2024,5.96,Amaya,0.404202719,28.46
16/09/2024,5.84,Amaya,0.404202719,23.6
17/09/2024,9.83,Amaya,0.404202719,21.63
18/09/2024,20.24,Amaya,0.404202719,35.91
19/09/2024,17.68,Amaya,0.404202719,47.75
20/09/2024,21.1,Amaya,0.404202719,59.02
21/09/2024,19.58,Amaya,0.404202719,58.36
22/09/2024,11.01,Amaya,0.404202719,51.69
23/09/2024,1.23,Amaya,0.404202719,31.82
24/09/2024,1.65,Amaya,0.404202719,13.89
25/09/2024,1.52,Amaya,0.404202719,4.4
26/09/2024,1.09,Amaya,0.404202719,4.26
27/09/2024,1.88,Amaya,0.404202719,4.49
28/09/2024,0.89,Amaya,0.404202719,3.86
29/09/2024,11.58,Amaya,0.404202719,14.35
30/09/2024,5,Amaya,0.404202719,17.47
01/10/2024,3.79,Amaya,0.404202719,20.37
02/10/2024,5.84,Amaya,0.404202719,14.63
03/10/2024,2.12,Amaya,0.404202719,11.75
04/10/2024,5.4,Amaya,0.404202719,13.36
05/10/2024,8.04,Amaya,0.404202719,15.56
06/10/2024,58.67,Amaya,0.404202719,72.11
07/10/2024,6.92,Amaya,0.404202719,73.63
08/10/2024,20.98,Amaya,0.404202719,86.57
09/10/2024,1.24,Amaya,0.404202719,29.14
10/10/2024,2.93,Amaya,0.404202719,25.15
11/10/2024,4.06,Amaya,0.404202719,8.23
12/10/2024,6.69,Amaya,0.404202719,13.68
13/10/2024,1.97,Amaya,0.404202719,12.72
14/10/2024,7.56,Amaya,0.404202719,16.22
15/10/2024,5.76,Amaya,0.404202719,15.29
16/10/2024,1.62,Amaya,0.404202719,14.94
17/10/2024,0.11,Amaya,0.404202719,7.49
18/10/2024,1.78,Amaya,0.404202719,3.51
19/10/2024,2.8,Amaya,0.404202719,4.69
20/10/2024,17.7,Amaya,0.404202719,22.28
21/10/2024,4.54,Amaya,0.404202719,25.04
22/10/2024,14.02,Amaya,0.404202719,36.26
23/10/2024,123.91,Amaya,0.404202719,142.47
24/10/2024,159.2,Amaya,0.404202719,297.13
25/10/2024,13.68,Amaya,0.404202719,296.79
26/10/2024,7.36,Amaya,0.404202719,180.24
27/10/2024,3.85,Amaya,0.404202719,24.89
28/10/2024,1.25,Amaya,0.404202719,12.46
29/10/2024,0.84,Amaya,0.404202719,5.94
30/10/2024,3.51,Amaya,0.404202719,5.6
31/10/2024,7.13,Amaya,0.404202719,11.48
01/11/2024,7.83,Amaya,0.404202719,18.47
02/11/2024,2.04,Amaya,0.404202719,17
03/11/2024,4.04,Amaya,0.404202719,13.91
04/11/2024,6.68,Amaya,0.404202719,12.76
05/11/2024,5.72,Amaya,0.404202719,16.44
06/11/2024,10.9,Amaya,0.404202719,23.3
07/11/2024,3.43,Amaya,0.404202719,20.05
08/11/2024,1.68,Amaya,0.404202719,16.01
09/11/2024,1.07,Amaya,0.404202719,6.18
10/11/2024,2.41,Amaya,0.404202719,5.16
11/11/2024,4.21,Amaya,0.404202719,7.69
12/11/2024,1.36,Amaya,0.404202719,7.98
13/11/2024,1.19,Amaya,0.404202719,6.76
14/11/2024,2.48,Amaya,0.404202719,5.03
15/11/2024,0.81,Amaya,0.404202719,4.48
16/11/2024,0.69,Amaya,0.404202719,3.98
17/11/2024,11.25,Amaya,0.404202719,12.75
18/11/2024,5.57,Amaya,0.404202719,17.51
19/11/2024,0.21,Amaya,0.404202719,17.03
20/11/2024,0.07,Amaya,0.404202719,5.85
21/11/2024,0.17,Amaya,0.404202719,0.45
22/11/2024,0.03,Amaya,0.404202719,0.27
23/11/2024,0.06,Amaya,0.404202719,0.26
24/11/2024,0.77,Amaya,0.404202719,0.86
25/11/2024,1.16,Amaya,0.404202719,1.99
26/11/2024,0.26,Amaya,0.404202719,2.19
27/11/2024,0.44,Amaya,0.404202719,1.86
28/11/2024,0.89,Amaya,0.404202719,1.59
29/11/2024,3.43,Amaya,0.404202719,4.76
30/11/2024,1.38,Amaya,0.404202719,5.7
01/12/2024,4.39,Amaya,0.404202719,9.2
02/12/2024,8.84,Amaya,0.404202719,14.61
03/12/2024,2.23,Amaya,0.404202719,15.46
04/12/2024,3.7,Amaya,0.404202719,14.77
05/12/2024,1.33,Amaya,0.404202719,7.26
06/12/2024,1.21,Amaya,0.404202719,6.24
07/12/2024,2.7,Amaya,0.404202719,5.24
08/12/2024,4.12,Amaya,0.404202719,8.03
09/12/2024,4.34,Amaya,0.404202719,11.16
10/12/2024,16.08,Amaya,0.404202719,24.54
11/12/2024,3.63,Amaya,0.404202719,24.05
12/12/2024,1.17,Amaya,0.404202719,20.88
13/12/2024,0.57,Amaya,0.404202719,5.37
14/12/2024,2.3,Amaya,0.404202719,4.04
15/12/2024,0.8,Amaya,0.404202719,3.67
16/12/2024,1.52,Amaya,0.404202719,4.62
17/12/2024,2.77,Amaya,0.404202719,5.09
18/12/2024,3.19,Amaya,0.404202719,7.48
19/12/2024,0.2,Amaya,0.404202719,6.16
20/12/2024,1.16,Amaya,0.404202719,4.55
21/12/2024,4.08,Amaya,0.404202719,5.44
22/12/2024,6.4,Amaya,0.404202719,11.64
23/12/2024,1.43,Amaya,0.404202719,11.91
24/12/2024,27.17,Amaya,0.404202719,35
25/12/2024,12.03,Amaya,0.404202719,40.63
26/12/2024,4.54,Amaya,0.404202719,43.74
27/12/2024,4.33,Amaya,0.404202719,20.9
28/12/2024,9.22,Amaya,0.404202719,18.09
29/12/2024,7.64,Amaya,0.404202719,21.19
30/12/2024,6.72,Amaya,0.404202719,23.58
31/12/2024,5.16,Amaya,0.404202719,19.52
01/01/2025,3.95,Amaya,0.404202719,15.83
02/01/2025,6.99,Amaya,0.404202719,16.1
03/01/2025,4.66,Amaya,0.404202719,15.6
04/01/2025,3.12,Amaya,0.404202719,14.77
05/01/2025,1.09,Amaya,0.404202719,8.87
06/01/2025,0.43,Amaya,0.404202719,4.64
07/01/2025,0.52,Amaya,0.404202719,2.04
08/01/2025,2.18,Amaya,0.404202719,3.13
09/01/2025,0.32,Amaya,0.404202719,3.02
10/01/2025,0.21,Amaya,0.404202719,2.71
11/01/2025,1.33,Amaya,0.404202719,1.86
12/01/2025,3.61,Amaya,0.404202719,5.15
13/01/2025,2.68,Amaya,0.404202719,7.62
14/01/2025,1.11,Amaya,0.404202719,7.4
15/01/2025,0.84,Amaya,0.404202719,4.63
16/01/2025,0.65,Amaya,0.404202719,2.6
17/01/2025,0.49,Amaya,0.404202719,1.98
18/01/2025,0.69,Amaya,0.404202719,1.83
19/01/2025,0.55,Amaya,0.404202719,1.73
20/01/2025,1.75,Amaya,0.404202719,2.99
21/01/2025,0.77,Amaya,0.404202719,3.07
22/01/2025,0.1,Amaya,0.404202719,2.62
23/01/2025,0.22,Amaya,0.404202719,1.09
24/01/2025,0.2,Amaya,0.404202719,0.52
25/01/2025,0.31,Amaya,0.404202719,0.73
26/01/2025,0.68,Amaya,0.404202719,1.19
27/01/2025,2.41,Amaya,0.404202719,3.4
28/01/2025,0.17,Amaya,0.404202719,3.26
29/01/2025,0.74,Amaya,0.404202719,3.32
30/01/2025,3.95,Amaya,0.404202719,4.86
31/01/2025,1.5,Amaya,0.404202719,6.19
01/02/2025,0.07,Amaya,0.404202719,5.52
02/02/2025,0.23,Amaya,0.404202719,1.8
03/02/2025,0.64,Amaya,0.404202719,0.94
